transition_id,time_step,stock_flow,filler_flow,machine_speed,steam_pressure,retention_aid_flow,headbox_pressure,target_basis_weight,actual_basis_weight,bw_deviation_pct,at_risk_2_5pct
0,23,1001.5740624179354,149.33645768777245,899.6222250196955,4.864918958169204,1.9065669573871753,1.51875,80.65699996574692,71.26518230735611,11.644144540931704,1
0,24,1001.7784702441587,149.31588026900755,899.5731671414019,4.8810569404883175,1.9039119441402028,1.51875,80.7113880976635,70.95057643985538,12.093475143801527,1
0,25,1002.0053044185671,149.29760428408625,899.5187269395439,4.897239775503801,1.8763424402956088,1.51875,80.77003689672975,70.55816581396097,12.64314277313676,1
0,26,1002.256688693903,149.28190907198453,899.4583947134632,4.913471710721139,1.9108049277110044,1.51875,80.83323890236417,71.00696439284569,12.156230089193036,1
0,27,1002.5349055542159,149.26909472863048,899.3916226669882,4.929757311108432,1.880604322021582,1.51875,80.90129975261011,71.41450332126468,11.72638321059776,1
0,28,1002.842401149379,149.25948306894065,899.317823724149,4.946101468965424,1.8708478294061945,1.51875,80.97453753692996,71.33026556145455,11.91025261623378,1
0,29,1003.1817890048219,149.2534184459235,899.2363706388427,4.962509411342977,1.8947432158818875,1.51875,81.05328187745829,70.81744801692568,12.62852487084708,1
0,30,1003.5558521884958,149.2512683881691,899.146595474761,4.978986704376991,1.8872959132947444,1.51875,81.13787270031865,71.44763836133393,11.942923836289667,1
0,31,1003.9675435809611,149.25342401144866,899.0477895405694,4.995539253828589,1.9047238974732268,1.51875,81.22865865732987,71.65455026364775,11.786613926583879,1
0,32,1004.4199838603529,149.2603001547431,898.9392038735153,5.012173301054039,1.8955756132351744,1.51875,81.32599515810588,72.25011356939076,11.159877688641494,1
0,33,1004.9164567838603,149.2723351860339,898.8200503718735,5.028895413567721,1.8704041720939606,1.51875,81.43024197348664,71.1424061370912,12.633925169650265,1
0,34,1005.460401323729,149.289990418915,898.689503682305,5.045712469314124,1.8875947064458132,1.51875,81.54176037375878,70.89802782585049,13.053106161948374,1
0,35,1006.0554002016139,149.31374907789197,898.5467039516127,5.0626316337365616,1.9096618205420965,1.51875,81.66090976958553,71.66478136240111,12.241020134835011,1
0,36,1006.7051643637441,149.34411474855037,898.3907605527014,5.079660328727488,1.889191994816551,1.51875,81.78804383033176,71.27427922574203,12.854891879307436,1
0,37,1007.4135129545675,149.3816092490971,898.2207568909038,5.0968061925758015,1.4589109107790212,1.51875,81.92350606388779,70.91604542167032,13.43626655044931,1
0,38,1008.184348382293,149.42676986264115,898.0357563882496,5.11407703009792,1.5036862138707325,1.51875,82.06762485447403,71.1929736767883,13.250841847767802,1
0,39,1009.0216261300561,149.48014587554462,897.8348097287866,5.131480752260112,1.4802746123145134,1.51875,82.22070797047535,71.46219746147851,13.084915922713913,1
0,40,1009.9293190550571,149.54229437678754,897.6169634267862,5.149025304776781,1.5119757212539484,1.51875,82.38303657321373,71.49437890281499,13.217111341510218,1
0,41,1010.9113760381214,149.61377528704253,897.3812697508508,5.166718585409576,1.4951022461125714,1.51875,82.55485877965769,71.90203145125884,12.903937437324785,1
0,42,1011.9716749997921,149.6951456044196,897.1267980000499,5.1845683499995845,1.4923230540744046,1.51875,82.73638285709535,71.4891515362483,13.594057333003775,1
0,43,1013.1139704868674,149.78695287681768,896.8526470831519,5.202582107640401,1.5022744982507874,1.51875,82.9277701552076,71.61390359719405,13.643037232085842,1
0,44,1014.3418362536655,149.88972793844587,896.5579592991203,5.220767005840664,1.4814554737126526,1.51875,83.12912790989067,72.1649852892947,13.189291041860498,1
0,45,1015.6586035111545,150.00397697997158,896.2419351573229,5.239129707022309,1.4829729347787954,1.51875,83.34050208237963,71.10409851384148,14.682421227127751,1
0,46,1017.067295787218,150.13017305714283,895.9038490110677,5.257676258241102,1.4957223470730832,1.51875,83.56187042515853,71.91699716558175,13.93563021067894,1
0,47,1018.5705616223102,150.26874718039863,895.5430652106455,5.276411956577954,1.483029251065909,1.51875,83.79313599093996,72.29466231744378,13.722452964094145,1
0,48,1020.1706066027497,150.42007916625542,895.15905441534,5.295341213205499,1.4854907700282867,1.51875,84.03412132054993,72.36721482611401,13.88353482025743,1
0,49,1021.869126492091,150.58448846802978,894.7514096418981,5.314467419650849,1.4483656895313932,1.51875,84.28456355763416,72.14097029500505,14.407849729595226,1
0,50,1023.6672434402025,150.76222523625037,894.3198615743514,5.333792820213739,1.5168911629684938,1.51875,84.54411074051889,72.632992279019,14.088643617125799,1
0,51,1025.5654474094608,150.95346188522493,893.8642926217294,5.353318394818922,1.4553418957555035,1.51875,84.8123195123691,72.43647341469328,14.59203824259389,1
0,52,1027.5635450377774,151.1582854588995,893.3847491909335,5.373043756742222,1.4689602646072442,1.51875,85.08865446851274,72.97782213661782,14.233192906319337,1
0,53,1029.6606181410893,151.37669109382335,892.8814516461385,5.392967069615512,1.4801598025843477,1.51875,85.37248932366903,72.94533528852682,14.556391799737355,1
0,54,1031.8549939298434,151.60857686760363,892.3548014568375,5.413084987859687,1.488890734283936,1.51875,85.66311003197218,73.48931658124108,14.211243843688903,1
0,55,1034.1442287674734,151.8537402963443,891.8053850958064,5.4333926242016135,1.48363141530053,1.51875,85.95971993032262,73.37400146639209,14.641413994987754,1
0,56,1036.5251069345475,152.1118767038256,891.2339743357086,5.4538835472024285,1.4803820237885101,1.51875,86.26144690306528,73.85885184863929,14.377912149286315,1
0,57,1038.9936553898585,152.3825796293906,890.641522706434,5.474549810779717,1.4886643851964165,1.51875,86.56735248671302,74.2149466316947,14.269127448381022,1
0,58,1041.5451749584774,152.6653433727046,890.0291580099654,5.495382016583622,1.4658161366454208,1.51875,86.876442751748,73.96284951343225,14.864320901371075,1
0,59,1044.1742877547003,152.95956769499566,889.3981709388719,5.516369408842734,1.504274805313093,1.51875,87.18768071940886,74.22193327581438,14.871077354748552,1
0,60,1046.875,153.26456461236046,888.75,5.5375,1.5164923025739614,1.51875,87.5,75.13686513846397,14.1292969846126,1
0,61,1049.6407787620897,153.57956713223567,888.0862130970985,5.558760724190845,1.516658503265146,1.51875,87.81231928059114,74.70051548023979,14.93162224591124,1
0,62,1052.4646405616274,153.9037397045071,887.4084862652094,5.580137614456588,1.4903498871669993,1.51875,88.123557248252,75.05052189619327,14.834892916579395,1
0,63,1055.3392493059457,154.2361900891024,886.718580166573,5.601615998611892,1.507275240362147,1.51875,88.43264751328698,75.98394499561152,14.077043792910354,1
0,64,1058.2570206462315,154.5759822867871,886.0183150449044,5.623180707959129,1.5062837765080155,1.51875,88.73855309693472,75.73810109464635,14.650286204336863,1
0,65,1061.2102296384405,154.92215014268837,885.3095448867742,5.644816292610215,1.4815012022586571,1.51875,89.04028006967738,76.17807946046423,14.445373036953601,1
0,66,1064.1911185301913,155.27371121485405,884.5941315527541,5.666507237060383,1.4643545174618018,1.51875,89.33688996802782,76.40130408712379,14.479556973086325,1
0,67,1067.1920015952264,155.6296805034324,883.8739196171456,5.68823816985712,1.4705181695700824,1.51875,89.62751067633097,76.70452474807692,14.418548312607305,1
0,68,1070.2053641813682,155.98908365879464,883.1507125964716,5.70999406169607,1.4855932406580465,1.51875,89.91134553148726,76.68855060412129,14.706480977681844,1
0,69,1073.223953504847,156.35096932672695,882.4262511588367,5.731760407009694,1.471101740718731,1.51875,90.1876804876309,76.96195040901401,14.664674828210911,1
0,70,1076.2408591837166,156.7144203422088,881.7021937959081,5.7535233850341,1.4999344241659873,1.51875,90.45588925948111,77.68103417466027,14.122745560739538,1
0,71,1079.249582021664,157.07856354609933,880.9801003148007,5.775269997376661,1.4993409514220017,1.51875,90.71543644236584,78.05210650404311,13.959399232310496,1
0,72,1082.2440900958754,157.4425780668185,880.2614183769899,5.796988180191751,1.5395952425206945,1.51875,90.96587867945007,77.85248309601879,14.415730132878613,1
0,73,1085.2188617355607,157.80570197749992,879.5474731834654,5.818666890137788,1.4846946538533978,1.51875,91.20686400906004,77.7472179242504,14.75727318447504,1
0,74,1088.1689154727364,158.16723730423416,878.8394602865433,5.840296164278806,1.5126265333175808,1.51875,91.43812957484147,78.86288284132092,13.752738372921106,1
0,75,1091.0898274814092,158.5265534197443,878.1384414044618,5.861867154962818,1.4714690650743167,1.51875,91.65949791762037,78.89466746947811,13.926358684197403,1
0,76,1093.9777373800323,158.8830889068333,877.4453430287923,5.883372141426731,1.5131534041349102,1.51875,91.87087209010933,79.07722750647777,13.925681004838209,1
0,77,1096.8293435467724,159.23635201580876,876.7609575487746,5.904804520426879,1.5057600168468408,1.51875,92.0722298447924,79.31955653547526,13.850727120234327,1
0,78,1099.6418892861004,159.58591986927428,876.085946571336,5.9261587785722005,1.464474890348123,1.51875,92.26361714290465,79.80935479283703,13.498562852546254,1
0,79,1102.4131412924003,159.9314365863889,875.420846089824,5.947430449251467,1.515314101425592,1.51875,92.44514122034231,80.0126129447568,13.448547010115625,1
0,80,1105.1413618898857,160.27261050773137,874.7660731464275,5.968616057113104,1.4697220429560796,1.51875,92.61696342678627,79.78386636822684,13.856097828886387,1
0,81,1107.8252764991144,160.60921070249296,874.1219336402125,5.989713052998229,1.4662034271328972,1.51875,92.77929202952465,80.48708450780941,13.24886971308593,1
0,82,1110.4640377013677,160.94106293334363,873.4886309516718,6.010719742069402,1.514179778643386,1.51875,92.93237514552597,80.66766261827513,13.197459451612106,1
0,83,1113.0571871559703,161.26804524254516,872.8662750825672,6.031635207645274,1.5076226998945481,1.51875,93.07649393611221,80.51672117383428,13.494032951970633,1
0,84,1115.604616484597,161.59008330728705,872.2548920436967,6.052459232969194,1.8917292252438742,1.51875,93.21195616966824,80.91135028315682,13.196382086565537,1
0,85,1118.1065280817947,161.907145694222,871.6544332603693,6.073192222830256,1.873376373205443,1.51875,93.33909023041448,81.80531641465417,12.356852619077745,1
0,86,1120.5633966517444,162.21923912403756,871.0647848035813,6.093835126636822,1.884020098031432,1.51875,93.45823962624122,82.14322868077103,12.107023405021595,1
0,87,1122.9759321152774,162.52640383765055,870.4857762923334,6.114389364230554,1.899571188269148,1.51875,93.56975802651336,82.83951624142736,11.467638702288339,1
0,88,1125.3450443840293,162.82870913706034,869.917189347833,6.1348567554347255,1.890687296798347,1.51875,93.67400484189412,81.81271494487768,12.662306812905335,1
0,89,1127.6718103643377,163.12624915663773,869.358765512559,6.155239454062009,1.888121395073412,1.51875,93.77134134267013,82.16253851192812,12.379904845681764,1
0,90,1129.9574434345127,163.4191389050455,868.810213575717,6.175539886869025,1.9083555882115695,1.51875,93.86212729968135,82.6954888665378,11.896852068450249,1
0,91,1132.2032655365933,163.70751060431212,868.2712162712176,6.195760697739853,1.8860665518533517,1.51875,93.94671812254171,82.83960367067026,11.822780692970685,1
0,92,1134.4106819377546,163.9915103408892,867.741436334939,6.215904697208843,1.9036188045542628,1.51875,94.02546246307004,82.96356103648371,11.764793425962743,1
0,93,1136.5811586465895,164.2712950337961,867.2205219248185,6.2359748172931795,1.9043529840933802,1.51875,94.09870024738989,83.61873351650947,11.137206681206113,1
0,94,1138.7162024143508,164.5470297170897,866.7081114205558,6.255974071495368,1.8819691539432004,1.51875,94.16676109763583,83.21140738195524,11.63399227920948,1
0,95,1140.8173432094452,164.81888512773588,866.2038376297331,6.275905519752224,1.8785526818425957,1.51875,94.22996310327025,83.89861196370903,10.963976636856682,1
0,96,1142.8861190233652,165.08703558532184,865.7073314343924,6.29577223804673,1.89066156562633,1.51875,94.2886119023365,84.08053968708182,10.826410538133837,1
0,97,1144.9240628460989,165.35165714673235,865.2182249169363,6.3155772923588644,1.9240707376413726,1.51875,94.34300003425308,84.18107696961617,10.77125283375282,1
0,98,1146.9326916372434,165.61292601671744,864.7361540070616,6.33532371660782,1.8726332503675007,1.51875,94.39340652772995,84.57884437992475,10.397508161676505,1
0,99,1148.9134971139551,165.87101719401653,864.2607606926508,6.35501449422791,1.8898392053849007,1.51875,94.44009668983806,84.72565595811018,10.286351954543445,1
0,100,1150.8679381771544,166.12610333219004,863.791694837483,6.374652543020976,1.9101359590772629,1.51875,94.48332206500683,84.37869045411915,10.6946193148622,1
0,101,1152.7974348017465,166.37835379439187,863.3286156475808,6.394240702936826,1.9164520802787468,1.51875,94.52332053561155,85.12703765789622,9.940703335929978,1
0,102,1154.7033632240027,166.62793388184843,862.8711928262394,6.413781726448005,1.8767339007456174,1.51875,94.56031653872965,85.09706232384639,10.007638046566122,1
0,103,1156.5870522687462,166.87500421667679,862.4191074555009,6.433278271204159,1.8939561380149101,1.51875,94.59452137650452,85.20675199820775,9.924221024314534,1
0,104,1158.449780669844,167.1197202607727,861.9720526392374,6.452732894673021,1.9062502679715558,1.51875,94.62613360029329,85.81886378772518,9.307439158161705,1
0,105,1160.2927752491364,167.36223195374993,861.5297339402073,6.472148050498273,1.8889581156501207,1.51875,94.65533945134962,85.94963037902949,9.197272042740536,1
0,106,1162.1172098308796,167.60268345424151,861.0918696405889,6.491526086328426,1.9085760404053902,1.51875,94.68231334317399,85.81069273482012,9.369881549259224,1
0,107,1163.924204780612,167.8412129702401,860.6581908526531,6.510869242894557,1.8923356066363544,1.51875,94.70721837283995,85.5556886861579,9.662969564426065,1
0,108,1165.7148270688972,168.0779526655065,860.2284415034648,6.530179654137795,1.8587966203311646,1.51875,94.73020685056862,86.09618166868461,9.11433160438854,1
0,109,1167.490090771365,168.31302863039312,859.8023782148724,6.549459348209396,1.8716934098387208,1.51875,94.75142083857892,86.21584322590212,9.008390098147704,1
0,110,1169.2509579268105,168.54656090668266,859.3797700975654,6.568710249186955,1.8781187333583067,1.51875,94.77099269179439,85.86584979526087,9.396485827149679,1
0,111,1170.9983396846872,168.7786635572262,858.9603984756751,6.587934179369375,1.8959580790340407,1.51875,94.78904559435132,86.46070171843232,8.786188133552963,1
0,112,1172.7330976821283,169.00944477226074,858.5440565562892,6.607132862030923,1.8904159624461243,1.51875,94.80569408703957,86.48002872857164,8.781819951472821,1
0,113,1174.4560455986527,169.23900700529765,858.1305490563233,6.626307924530639,1.8821156432474133,1.51875,94.82104458183245,87.37579734487535,7.851893289924374,1
0,114,1176.1679508439256,169.4674471323955,857.7196917974578,6.645460901687851,1.8913830081967298,1.51875,94.8351958605411,87.2454214879013,8.003119837281584,1
0,115,1177.869536340434,169.69485662946406,857.3113112782959,6.664593239347535,1.8633945520577873,1.51875,94.84823955537536,87.93947976903529,7.28401477847833,1
0,116,1179.5614823687067,169.92132176299629,856.9052442315104,6.683706298070748,1.9256802633617187,1.51875,94.860260609824,87.84546240831587,7.394875532085199,1
0,117,1181.2444284478058,170.14692379029503,856.5013371725266,6.702801356895612,1.9053873077474055,1.51875,94.87133771879432,87.58785721894237,7.67721914224581,1
0,118,1182.9189752283196,170.37173916585562,856.0994459452033,6.721879617123307,1.8976534685326427,1.51875,94.88154374738872,88.0539886041811,7.19587274147352,1
0,119,1184.5856863790102,170.59583975109044,855.6994352690376,6.740942206091354,1.876240593245794,1.51875,94.8909461280546,87.75094963335519,7.524423336515198,1
1,0,1000.0,150.0,900.0,4.5,1.843186509670556,1.51875,79.93307149075716,71.0676090993208,11.09110687991201,1
1,1,999.9924268144482,149.98038879710452,900.0018175645324,4.5157140202955635,1.8090808359498312,1.51875,79.92729741870306,70.67958253869962,11.570158354734348,1
1,2,999.9835477426928,149.95486237113536,900.0039485417537,4.531425428818719,1.8235878578677276,1.51875,79.92102916492581,70.59475998239714,11.669355712728494,1
1,3,999.9731953580822,149.92642786510186,900.0064331140603,4.5471338907161645,1.8683958488965686,1.51875,79.91422514586289,70.94719049934614,11.220824115043014,1
1,4,999.9611835027289,149.89586976725658,900.009315959345,4.562839033672124,1.8078690850042458,1.51875,79.90684040654934,71.05157826968984,11.081982583475666,1
1,5,999.947305401172,149.86357831284204,900.0126467037187,4.578540444135677,1.8755298880311995,1.51875,79.89882637025025,71.13886913018328,10.963812158483313,1
1,6,999.9313316085588,149.82978449875458,900.0164804139459,4.594237663217117,1.8026993647718665,1.51875,79.89013057369407,70.6241921029861,11.598351891740455,1
1,7,999.9130077828352,149.79463635155156,900.0208781321196,4.609930182232337,1.8584249870746792,1.51875,79.88069638788829,70.60013281070452,11.618030383859939,1
1,8,999.8920522705776,149.75823175468074,900.0259074550614,4.625617437874489,1.8419631526538713,1.51875,79.87046272469304,71.02981413489356,11.068733406832107,1
1,9,999.8681534964696,149.7206349740329,900.0316431608474,4.641298806992939,1.8145481546593851,1.51875,79.85936372956755,70.75553560440443,11.399825518259759,1
1,10,999.8409671470795,149.68188584101887,900.0381678847009,4.656973600960826,1.7682614172895652,1.51875,79.84732846119626,70.42666014849674,11.798351296471642,1
1,11,999.8101131405812,149.64200519473914,900.0455728462605,4.672641059614495,1.8280354010630835,1.51875,79.83428055905262,70.40475125801531,11.81137881497207,1
1,12,999.7751723754739,149.600998237017,900.0539586298863,4.688300344750948,1.8657349901695794,1.51875,79.82013790037908,70.3771352341911,11.830351230379337,1
1,13,999.7356832532582,149.5588566371245,900.063436019218,4.703950533173184,1.824285874357007,1.51875,79.80481224855997,70.80877295796778,11.272552415226716,1
1,14,999.6911379725303,149.5155598424774,900.0741268865927,4.719590609278394,1.861912229872269,1.51875,79.78820889544933,70.36498175617872,11.810300381123175,1
1,15,999.6409785951558,149.4710758594245,900.0861651371625,4.735219457190312,1.856350039134046,1.51875,79.77022630089975,70.7899562437162,11.257671531868594,1
1,16,999.5845928892147,149.4253616648737,900.0996977065885,4.750835852445096,1.8134565910699878,1.51875,79.75075573352886,70.88625171372382,11.115260210729538,1
1,17,999.5213099583734,149.37836335099334,900.1148856099904,4.76643845325008,1.837067958002416,1.51875,79.72968091766968,70.58088837907779,11.47476376838771,1
1,18,999.4503956734121,149.33001607080485,900.1319050383811,4.7820257913468245,1.8344828057907472,1.51875,79.70687769248644,70.63706509870345,11.378958574660066,1
1,19,999.3710479289318,149.28024383164734,900.1509484970563,4.7975962625245305,1.8353571109959717,1.51875,79.68221369040769,70.94503151858757,10.965034437631246,1
1,20,999.282391756954,149.2289591706996,900.1722259783311,4.813148116847241,1.8648071004138538,1.51875,79.65554804333789,70.39082447113869,11.630983402635783,1
1,21,999.1834743393472,149.17606273890874,900.1959661585566,4.828679448678694,1.875747431584072,1.51875,79.62673112655871,70.17661145127644,11.868024144131006,1
1,22,999.0732599729208,149.12144281504047,900.222417606499,4.8441881866125085,1.830051062190235,1.51875,79.59560435181997,70.89250108502345,10.934150620087,1
1,23,998.9506250547098,149.06497476908666,900.2518499868696,4.859672083442753,1.8387066014456475,1.51875,79.56200002283539,70.52535610069138,11.357989894108202,1
1,24,998.8143531705608,149.00652049330623,900.2845552390654,4.875128706341122,1.8289243190838012,1.51875,79.52574126822434,70.54447928028549,11.293528164229064,1
1,25,998.663130387622,148.94592781933633,900.3208487069708,4.89055542744191,1.8212994689520625,1.51875,79.48664206884683,70.9278885178818,10.767536944826437,1
1,26,998.4955408707314,148.88302994083017,900.3610701910245,4.905949415074796,1.8402270738102477,1.51875,79.44450739842388,70.46557015565863,11.302149810980376,1
1,27,998.310062963856,148.8176448627732,900.4055848886745,4.921307625927712,1.8510787615996118,1.51875,79.39913349825993,70.7580390255815,10.883109288425429,1
1,28,998.1050659004139,148.74957490086192,900.4547841839006,4.936626798467494,1.849344006467726,1.51875,79.35030830871337,70.83536391831841,10.730827103112771,1
1,29,997.8788073301188,148.67860625697983,900.5090862407715,4.951903447993571,1.8165068638725053,1.51875,79.29781208169447,70.43230197275201,11.18001856067479,1
1,30,997.6294318743361,148.60450869974926,900.5689363501593,4.967133863748672,1.848032636193412,1.51875,79.24141819978756,70.7868134847613,10.669426301419893,1
1,31,997.354970946026,148.52703538224884,900.6348069729538,4.982314108558719,1.8326687322116637,1.51875,79.18089422844675,70.60253793457028,10.833871450260261,1
1,32,997.0533440930981,148.44592283210525,900.7071974176565,4.997440021519529,1.8586400620067152,1.51875,79.11600322792941,70.3841952810623,11.036715191124086,1
1,33,996.722362144093,148.3608911521126,900.7866330854176,5.0125072242881865,1.8440287117143475,1.51875,79.0465053510089,70.46030043811396,10.8622194931548,1
1,34,996.3597324508473,148.2716444720793,900.8736642117966,5.027511131568361,1.8287331400264024,1.51875,78.97215975082749,70.80656655576672,10.339837761591932,1
1,35,995.9630665322575,148.1778716944915,900.9688640322582,5.042446966397848,1.8495950910707073,1.51875,78.89272682027632,70.70291107819841,10.380951542890562,1
1,36,995.5298904241706,148.07924757750988,901.0728262981991,5.057309780848341,1.8591963402340332,1.51875,78.80797077977883,70.4348840051447,10.624669930953946,1
1,37,995.0576580302883,147.97543419844516,901.1861620727308,5.072094482727243,1.846725823516846,1.51875,78.7176626240748,70.28415781370686,10.71361182387124,1
1,38,994.543767745138,147.86608283882128,901.3094957411669,5.086795868823609,1.8395700911407156,1.51875,78.62158343035064,70.28746423776575,10.60029425630677,1
1,39,993.9855825799626,147.75083632805362,901.443460180809,5.1014086651599255,1.835026683390801,1.51875,78.51952801968311,70.45254807790096,10.273851798701513,1
1,40,993.3804539632952,147.6293318762742,901.5886910488091,5.115927574593257,1.8167223504262773,1.51875,78.41130895119085,70.83410853930505,9.663402528584777,1
1,41,992.7257493079192,147.5012044175964,901.7458201660994,5.130347331949172,1.8129664164609527,1.51875,78.29676081356155,69.7818458463131,10.875181653458135,1
1,42,992.0188833334719,147.36609047287396,901.9154679999667,5.1446627666669436,1.856248981560948,1.51875,78.17574476193644,70.35640052232841,10.002263826740345,1
1,43,991.2573530087551,147.22363252564324,902.0982352778988,5.1588688726841765,1.84556916043199,1.51875,78.0481532298616,70.23227948884269,10.014168711974742,1
1,44,990.4387758308897,147.07348388647625,902.2946938005865,5.1729608849951125,1.8328418286340085,1.51875,77.91391472673955,69.69287800496883,10.551435838647842,1
1,45,989.5609309925637,146.91531399967417,902.5053765617847,5.186934361985127,1.8346028552548213,1.51875,77.77299861174691,69.68362987539123,10.401256066695948,1
1,46,988.6218028085214,146.74881412260746,902.7307673259548,5.200785272283709,1.8525891587593017,1.51875,77.62541971656097,69.77505164827969,10.113140897589828,1
1,47,987.6196255851265,146.57370328287158,902.9712898595697,5.214510084503586,1.8165768201550965,1.51875,77.4712426727067,69.60648478805157,10.151841655466168,1
1,48,986.5529289315002,146.3897343928889,903.22729705644,5.228105857863,1.8413453931764592,1.51875,77.31058578630005,69.460560244906,10.153881854023053,1
1,49,985.420582338606,146.1967003770544,903.4990602387345,5.241570331343879,1.8166423561796181,1.51875,77.14362429491057,69.58431522946788,9.799006897244526,1
1,50,984.2218377065317,145.99444014464396,903.7867589504324,5.254902008746397,1.837986095513121,1.51875,76.97059283965407,69.27177178803615,10.002288884088745,1
1,51,982.9563683936927,145.78284422428155,904.0904715855138,5.268100236787386,1.8236659979785803,1.51875,76.79178699175392,69.37184368359404,9.662417816838483,1
1,52,981.6243033081485,145.56185986463547,904.4101672060444,5.281165273282964,1.8041250772610002,1.51875,76.60756368765817,68.74846907623952,10.258901645092768,1
1,53,980.2262545726071,145.3314954028857,904.7456989025743,5.294098342478548,1.818717879665898,1.51875,76.41834045088731,68.99680814910664,9.711716137764542,1
1,54,978.7633373801043,145.09182370878037,905.096799028775,5.3069016747602085,1.8393049154029069,1.51875,76.22459331201854,69.39283573848266,8.962668446876055,1
1,55,977.2371808216843,144.84298452868632,905.4630766027957,5.319578528310036,1.8502399565549872,1.51875,76.02685337978491,68.77852375573167,9.53390716809612,1
1,56,975.6499287103017,144.58518558118865,905.8440171095276,5.332133190753937,1.832706439932893,1.51875,75.82570206462314,68.37405860675779,9.827331966560134,1
1,57,974.0042297400943,144.31870229298187,906.2389848623774,5.344570959480189,1.8327165013710989,1.51875,75.62176500885798,68.44561994320294,9.489523373085056,1
1,58,972.3032166943483,144.04387610965725,906.6472279933564,5.356898100055363,1.8395411352977085,1.51875,75.415704832168,68.14223737580696,9.644499739871957,1
1,59,970.5504748301998,143.76111136835706,907.067886040752,5.369121782993733,1.8434736943757701,1.51875,75.20821285372743,68.70176388302755,8.651247947287727,1
1,60,968.75,143.47087077527908,907.5,5.38125,1.8309115611218096,1.51875,75.0,68.19681301346101,9.070915982051986,1
1,61,966.9061474919403,143.17366958733265,907.9425246019343,5.393291461650547,1.846889643925169,1.51875,74.79178714627257,67.80952771081317,9.33559646302338,1
